# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       2.442275415837e+00       2.675962796069e+00       8.260713977937e+03       8.262725880096e-04       5.886965567593e+03       1.710195976914e+03       2.026455684720e+04       1.043015434096e+03       3.863327564389e-10       1.015803848505e-07       5.450866769767e-07       3.018681055277e-08       5.219107055695e-09      -1.007301604004e+00       2.670775039431e-10       6.827263896960e-07       6.827263896960e-07      -3.522622204131e-08      -2.820415544772e-13       3.669371544497e-01       9.706964153343e-01 
       2.405472616543e+00       2.718718361565e+00       8.305596208372e+03       8.137442829987e-04       5.842083337158e+03       1.715498550415e+03       1.989505482825e+04       1.044851123077e+03       3.700740575088e-10       9.835698003835e-08       5.277896858282e-07       3.018681055277e-08       5.220370009375e-09      -1.007706082034e+00       2.558376267770e-10       6.621797581130e-07       6.621797581130e-07      -3.523877193359e-08      -2.751574716216e-13       3.707840457900e-01       9.698021266367e-01 
       2.369063291296e+00       2.762131612462e+00       8.350681602653e+03       8.014271752876e-04       5.796997942877e+03       1.720655696156e+03       1.953045296906e+04       1.046685286747e+03       3.544996010781e-10       9.523586208597e-08       5.110415723453e-07       3.018681055277e-08       5.221701927773e-09      -1.008116914574e+00       2.450707764919e-10       6.422855172894e-07       6.422855172894e-07      -3.525103979650e-08      -2.686674491069e-13       3.746676108599e-01       9.688805595495e-01 
       2.333043233299e+00       2.806211480370e+00       8.395969862756e+03       7.893180324987e-04       5.751709682774e+03       1.725663089309e+03       1.917069703807e+04       1.048517876578e+03       3.395805910052e-10       9.221378517033e-08       4.948249192391e-07       3.018681055277e-08       5.223103828494e-09      -1.008532828860e+00       2.347570458927e-10       6.230229564276e-07       6.230229564276e-07      -3.526303635339e-08      -2.625321791397e-13       3.785880450668e-01       9.679309695510e-01 
       2.297408280736e+00       2.850966962765e+00       8.441460642650e+03       7.774136751119e-04       5.706218902880e+03       1.730516338003e+03       1.881573346205e+04       1.050348842737e+03       3.252894430255e-10       8.928760646660e-08       4.791228619157e-07       3.018681055277e-08       5.224576507277e-09      -1.008952418417e+00       2.248773655724e-10       6.043720222510e-07       6.043720222510e-07      -3.527477071879e-08      -2.567127117429e-13       3.825455381553e-01       9.669525966595e-01 
       2.262154316284e+00       2.896407120758e+00       8.487153546730e+03       7.657109755568e-04       5.660525998800e+03       1.735210983289e+03       1.846550931942e+04       1.052178134057e+03       3.115997337498e-10       8.645428287982e-08       4.639190709379e-07       3.018681055277e-08       5.226120515321e-09      -1.009374144094e+00       2.154134686542e-10       5.863132980882e-07       5.863132980882e-07      -3.528625040739e-08      -2.511705885677e-13       3.865402738805e-01       9.659446654624e-01 
       2.227277266640e+00       2.942541076704e+00       8.533048128213e+03       7.542068573154e-04       5.614631417317e+03       1.739742499151e+03       1.811997233367e+04       1.054005698013e+03       2.984861518096e-10       8.371086788018e-08       4.491977350429e-07       3.018681055277e-08       5.227736136856e-09      -1.009796337129e+00       2.063478570176e-10       5.688279836216e-07       5.688279836216e-07      -3.529748135231e-08      -2.458680077104e-13       3.905724296715e-01       9.649063851991e-01 
       2.192773102050e+00       2.989378011661e+00       8.579143887516e+03       7.428982940343e-04       5.568535658013e+03       1.744106292563e+03       1.777907086671e+04       1.055831480692e+03       2.859244510576e-10       8.105450843881e-08       4.349435447002e-07       3.018681055277e-08       5.229423367342e-09      -1.010217204424e+00       1.976637689453e-10       5.518978752791e-07       5.518978752791e-07      -3.530846793434e-08      -2.407680176268e-13       3.946421762845e-01       9.638369498397e-01 
       2.158637835847e+00       3.036927162681e+00       8.625440270606e+03       7.317823086473e-04       5.522239274924e+03       1.748297703603e+03       1.744275391237e+04       1.057655426766e+03       2.738914057384e-10       7.848244206070e-08       4.211416761891e-07       3.018681055277e-08       5.231181892647e-09      -1.010634836209e+00       1.893451481318e-10       5.355053472491e-07       5.355053472491e-07      -3.531921302340e-08      -2.358347370543e-13       3.987496774469e-01       9.627355381869e-01 
       2.124867523983e+00       3.085197819948e+00       8.671936667321e+03       7.208559725075e-04       5.475742878209e+03       1.752312005608e+03       1.711097108980e+04       1.059477479469e+03       2.623647675457e-10       7.599199391186e-08       4.077777761839e-07       3.018681055277e-08       5.233011069630e-09      -1.011047216220e+00       1.813766139962e-10       5.196333330997e-07       5.196333330997e-07      -3.532971803332e-08      -2.310335966065e-13       4.028950894909e-01       9.616013140528e-01 
       2.091458264580e+00       3.134199323729e+00       8.718632409674e+03       7.101164045303e-04       5.429047135856e+03       1.756144405396e+03       1.678367263694e+04       1.061297580567e+03       2.513232244865e-10       7.358057403762e-08       3.948379468263e-07       3.018681055277e-08       5.234909908558e-09      -1.011452234432e+00       1.737434332452e-10       5.042653079830e-07       5.042653079830e-07      -3.533998299092e-08      -2.263315964561e-13       4.070785609770e-01       9.604334264604e-01 
       2.058406197476e+00       3.183941061177e+00       8.765526770130e+03       6.995607703454e-04       5.382152775400e+03       1.759790043534e+03       1.646080940404e+04       1.063115670331e+03       2.407463614766e-10       7.124567466917e-08       3.823087312725e-07       3.018681055277e-08       5.236877057697e-09      -1.011847702382e+00       1.664314926314e-10       4.893852714063e-07       4.893852714063e-07      -3.535000661989e-08      -2.216975733271e-13       4.113002323090e-01       9.592310098791e-01 
       2.025707503778e+00       3.234432462929e+00       8.812618959869e+03       6.891862814605e-04       5.335060585661e+03       1.763243994669e+03       1.614233284715e+04       1.064931687518e+03       2.306146225946e-10       6.898486761559e-08       3.701770996989e-07       3.018681055277e-08       5.238910790660e-09      -1.012231370976e+00       1.594272728595e-10       4.749777305533e-07       4.749777305533e-07      -3.535978643967e-08      -2.171024689725e-13       4.155602353376e-01       9.579931844953e-01 
       1.993358405426e+00       3.285682999511e+00       8.859908127016e+03       6.789901944347e-04       5.287771418514e+03       1.766501267917e+03       1.582819502158e+04       1.066745569337e+03       2.209092749243e-10       6.679580173869e-08       3.584304357511e-07       3.018681055277e-08       5.241008997365e-09      -1.012600950650e+00       1.527178235895e-10       4.610276841384e-07       4.610276841384e-07      -3.536931887970e-08      -2.125195914877e-13       4.198586929541e-01       9.567190565245e-01 
       1.961355164749e+00       3.337702177596e+00       8.907393354876e+03       6.689698100631e-04       5.240286190654e+03       1.769556807313e+03       1.551834857545e+04       1.068557251432e+03       2.116123739186e-10       6.467620050786e-08       3.470565234241e-07       3.018681055277e-08       5.243169177637e-09      -1.012954133624e+00       1.462907394926e-10       4.475206067758e-07       4.475206067758e-07      -3.537859940674e-08      -2.079248602419e-13       4.241957186769e-01       9.554077185753e-01 
       1.929694084039e+00       3.390499536070e+00       8.955073660137e+03       6.591224725723e-04       5.192605885393e+03       1.772405492328e+03       1.521274674318e+04       1.070366667854e+03       2.027067302213e-10       6.262385963264e-08       3.360435343579e-07       3.018681055277e-08       5.245388438945e-09      -1.013288617934e+00       1.401341373147e-10       4.344424338498e-07       4.344424338498e-07      -3.538762266542e-08      -2.032970250930e-13       4.285714162278e-01       9.540582500454e-01 
       1.898371505122e+00       3.444084641867e+00       9.002947991067e+03       6.494455688277e-04       5.144731554463e+03       1.775042138446e+03       1.491134333896e+04       1.072173751038e+03       1.941758778852e-10       6.063664477030e-08       3.253800155364e-07       3.018681055277e-08       5.247663498578e-09      -1.013602132834e+00       1.342366339049e-10       4.217795468699e-07       4.217795468699e-07      -3.539638263006e-08      -1.986178507913e-13       4.329858790984e-01       9.526697175705e-01 
       1.867383808934e+00       3.498467085629e+00       9.051015225699e+03       6.399365275519e-04       5.096664319831e+03       1.777461497812e+03       1.461409275026e+04       1.073978431783e+03       1.860040439275e-10       5.871248930629e-08       3.150548773771e-07       3.018681055277e-08       5.249990689917e-09      -1.013892465067e+00       1.285873251686e-10       4.095187592952e-07       4.095187592952e-07      -3.540487276525e-08      -1.938722581780e-13       4.374391901079e-01       9.512411755156e-01 
       1.836727415104e+00       3.553656477161e+00       9.099274170011e+03       6.305928185557e-04       5.048405375519e+03       1.779658259951e+03       1.432094993130e+04       1.075780639227e+03       1.781761191668e-10       5.684939220499e-08       3.050573821980e-07       3.018681055277e-08       5.252365973241e-09      -1.014157485482e+00       1.231757659070e-10       3.976473028141e-07       3.976473028141e-07      -3.541308619267e-08      -1.890484149758e-13       4.419314209523e-01       9.497716665130e-01 
       1.806398781542e+00       3.609662440689e+00       9.147723556095e+03       6.214119519808e-04       4.999955989435e+03       1.781627052549e+03       1.403187039651e+04       1.077580300830e+03       1.706776302869e-10       5.504541592874e-08       2.953771330513e-07       3.018681055277e-08       5.254784950982e-09      -1.014395175388e+00       1.179919505044e-10       3.861528140646e-07       3.861528140646e-07      -3.542101586115e-08      -1.841377705590e-13       4.464626317460e-01       9.482602220501e-01 
       1.776394404024e+00       3.666494609897e+00       9.196362040327e+03       6.123914775548e-04       4.951317505203e+03       1.783362442319e+03       1.374681021399e+04       1.079377342351e+03       1.634947130771e-10       5.329868442292e-08       2.860040629110e-07       3.018681055277e-08       5.257242887459e-09      -1.014603652037e+00       1.130262944282e-10       3.750233217817e-07       3.750233217817e-07      -3.542865471686e-08      -1.791350310609e-13       4.510328705549e-01       9.467058631066e-01 
       1.746710815796e+00       3.724162622766e+00       9.245188201539e+03       6.035289838585e-04       4.902491343991e+03       1.784858935930e+03       1.346572599889e+04       1.081171687832e+03       1.566140867976e-10       5.160738116487e-08       2.769284242034e-07       3.018681055277e-08       5.259734732876e-09      -1.014781192610e+00       1.082696165083e-10       3.642472343572e-07       3.642472343572e-07      -3.543599587004e-08      -1.740380734123e-13       4.556421729215e-01       9.451076008408e-01 
       1.717344587166e+00       3.782676116192e+00       9.294200539185e+03       5.948220976062e-04       4.853479006345e+03       1.786110981017e+03       1.318857490681e+04       1.082963259581e+03       1.500230296246e-10       4.996974727487e-08       2.681407786701e-07       3.018681055277e-08       5.262255151314e-09      -1.014926256123e+00       1.037131219611e-10       3.538133278006e-07       3.538133278006e-07      -3.544303275506e-08      -1.688477992916e-13       4.602905613835e-01       9.434644373263e-01 
       1.688292325108e+00       3.842044720397e+00       9.343397471524e+03       5.862684829377e-04       4.804282074006e+03       1.787112967267e+03       1.291531462721e+04       1.084751978153e+03       1.437093551288e-10       4.838407968693e-08       2.596319875528e-07       3.018681055277e-08       5.264798552263e-09      -1.015037502683e+00       9.934838612922e-11       3.437107340860e-07       3.437107340860e-07      -3.544975928031e-08      -1.635679323727e-13       4.649780449860e-01       9.417753663416e-01 
       1.659550672878e+00       3.902278053119e+00       9.392777333801e+03       5.778658407224e-04       4.754902211729e+03       1.787859227583e+03       1.264590337667e+04       1.086537762338e+03       1.376613897426e-10       4.684872937766e-08       2.513932020895e-07       3.018681055277e-08       5.267359125301e-09      -1.015113809628e+00       9.516733890413e-11       3.339289298738e-07       3.339289298738e-07      -3.545616996492e-08      -1.582047645307e-13       4.697046187865e-01       9.400393742138e-01 
       1.631116309615e+00       3.963385713588e+00       9.442338376452e+03       5.696119078761e-04       4.705341169078e+03       1.788344039328e+03       1.238029989226e+04       1.088320529147e+03       1.318679511774e-10       4.536209965144e-08       2.434158543116e-07       3.018681055277e-08       5.269930877473e-09      -1.015154284155e+00       9.116224980557e-11       3.244577255943e-07       3.244577255943e-07      -3.546226005991e-08      -1.527668586793e-13       4.744702633553e-01       9.382554407167e-01 
       1.602985949965e+00       4.025377276273e+00       9.492078763315e+03       5.615044566885e-04       4.655600782215e+03       1.788561625650e+03       1.211846342475e+04       1.090100193802e+03       1.263183277479e-10       4.392264447984e-08       2.356916481344e-07       3.018681055277e-08       5.272507672595e-09      -1.015158272147e+00       8.732571368825e-11       3.152872548810e-07       3.152872548810e-07      -3.546802565109e-08      -1.472647175238e-13       4.792749442703e-01       9.364225400249e-01 
       1.575156343699e+00       4.088262284425e+00       9.541996569866e+03       5.535412941624e-04       4.605682975664e+03       1.788506156891e+03       1.186035373185e+04       1.091876669721e+03       1.210022585666e-10       4.252886689386e-08       2.282125507289e-07       3.018681055277e-08       5.275083271891e-09      -1.015125363041e+00       8.365063705015e-11       3.064079643430e-07       3.064079643430e-07      -3.547346374235e-08      -1.417104286677e-13       4.841186116077e-01       9.345396417246e-01 
       1.547624275338e+00       4.152050243390e+00       9.592089781475e+03       5.457202613639e-04       4.555589764055e+03       1.788171752073e+03       1.160593107139e+04       1.093649868518e+03       1.159099145727e-10       4.117931742717e-08       2.209707841683e-07       3.018681055277e-08       5.277651375321e-09      -1.015055390667e+00       8.013022491722e-11       2.978106036631e-07       2.978106036631e-07      -3.547857231819e-08      -1.361172971074e-13       4.890011994291e-01       9.326057118809e-01 
       1.520386563780e+00       4.216750613706e+00       9.642356291696e+03       5.380392327819e-04       4.505323253834e+03       1.787552480472e+03       1.135515619445e+04       1.095419699989e+03       1.110318803583e-10       3.987259260867e-08       2.139588173395e-07       3.018681055277e-08       5.280205662941e-09      -1.014948430169e+00       7.675796827985e-11       2.894862160125e-07       2.894862160125e-07      -3.548335038513e-08      -1.304994762035e-13       4.939226252657e-01       9.306197141744e-01 
       1.493440061933e+00       4.282372803981e+00       9.692793900584e+03       5.304961156979e-04       4.454885644945e+03       1.786642363278e+03       1.110799033844e+04       1.097186072110e+03       1.063591367602e-10       3.860733350301e-08       2.071693581104e-07       3.018681055277e-08       5.282739835575e-09      -1.014804791157e+00       7.352763205815e-11       2.814261287706e-07       2.814261287706e-07      -3.548779799208e-08      -1.248716077260e-13       4.988827896006e-01       9.285806110898e-01 
       1.466781656354e+00       4.348926163561e+00       9.743400313050e+03       5.230888495650e-04       4.404279232480e+03       1.785435375334e+03       1.086439522014e+04       1.098948891038e+03       1.018830441839e-10       3.738222429732e-08       2.005953457472e-07       3.018681055277e-08       5.285247654246e-09      -1.014625007415e+00       7.043324357373e-11       2.736219445393e-07       2.736219445393e-07      -3.549191623057e-08      -1.192484806152e-13       5.038815753499e-01       9.264873651708e-01 
       1.440408266885e+00       4.416419974976e+00       9.794173137256e+03       5.158154053947e-04       4.353506408274e+03       1.783925446962e+03       1.062433302869e+04       1.100708061106e+03       9.759532662992e-11       3.619599093280e-08       1.942299435710e-07       3.018681055277e-08       5.287722977718e-09      -1.014409823529e+00       6.746908150656e-11       2.660655324425e-07       2.660655324425e-07      -3.549570721609e-08      -1.136447167401e-13       5.089188473437e-01       9.243389403403e-01 
       1.414316846301e+00       4.484863446183e+00       9.845109883062e+03       5.086737851516e-04       4.302569662468e+03       1.782106465876e+03       1.038776641848e+04       1.102463484828e+03       9.348805639145e-11       3.504739977984e-08       1.880665318484e-07       3.018681055277e-08       5.290159797732e-09      -1.014160178881e+00       6.462966531669e-11       2.587490197005e-07       2.587490197005e-07      -3.549917405232e-08      -1.080744903077e-13       5.139944518081e-01       9.221343032860e-01 
       1.388504379955e+00       4.554265702600e+00       9.896207960518e+03       5.016620211563e-04       4.251471585012e+03       1.779972279176e+03       1.015465850205e+04       1.104215062902e+03       8.955363939703e-11       3.393525635500e-08       1.820987009069e-07       3.018681055277e-08       5.292552271505e-09      -1.013877189521e+00       6.190974511104e-11       2.516647834706e-07       2.516647834706e-07      -3.550232078036e-08      -1.025512857697e-13       5.191082158487e-01       9.198724249143e-01 
       1.362967885431e+00       4.624635778937e+00       9.947464678419e+03       4.947781754937e-04       4.200214867111e+03       1.777516695427e+03       9.924972842893e+03       1.105962694220e+03       8.578480116939e-11       3.285840407886e-08       1.763202444691e-07       3.018681055277e-08       5.294894751056e-09      -1.013562128413e+00       5.930429193673e-11       2.448054429449e-07       2.448054429449e-07      -3.550515231534e-08      -9.708769722270e-14       5.242599469382e-01       9.175522818694e-01 
       1.337704412199e+00       4.695982610834e+00       9.998877242918e+03       4.880203394285e-04       4.148802302612e+03       1.774733486818e+03       9.698673448158e+03       1.107706275873e+03       8.217457337547e-11       3.181572307324e-08       1.707251531988e-07       3.018681055277e-08       5.297181809196e-09      -1.013216404606e+00       5.680848848286e-11       2.381638516959e-07       2.381638516959e-07      -3.550767437275e-08      -9.169527050373e-14       5.294494324074e-01       9.151728581219e-01 
       1.312711041275e+00       4.768315026308e+00       1.005044275621e+04       4.813866328264e-04       4.097236789317e+03       1.771616391410e+03       9.475724761370e+03       1.109445703167e+03       7.871628094244e-11       3.080612899651e-08       1.653076084515e-07       3.018681055277e-08       5.299408262006e-09      -1.012841541825e+00       5.441772017360e-11       2.317330902639e-07       2.317330902639e-07      -3.550989338725e-08      -8.638438753832e-14       5.346764389425e-01       9.127331466275e-01 
       1.287984884883e+00       4.841641737023e+00       1.010215821531e+04       4.748752035806e-04       4.045521330222e+03       1.768159115452e+03       9.256091655019e+03       1.111180869636e+03       7.540352971590e-11       2.982857191600e-08       1.600619762228e-07       3.018681055277e-08       5.301569187710e-09      -1.012439156970e+00       5.212756663621e-11       2.255064589757e-07       2.255064589757e-07      -3.551181642634e-08      -8.116419106964e-14       5.399407120889e-01       9.102321510535e-01 
       1.263523086121e+00       4.915971329378e+00       1.015402051085e+04       4.684842270439e-04       3.993659034681e+03       1.764355335790e+03       9.039739423097e+03       1.112911667063e+03       7.223019463755e-11       2.888203521607e-08       1.549828012900e-07       3.018681055277e-08       5.303659941916e-09      -1.012010938959e+00       4.993379352799e-11       2.194774709889e-07       2.194774709889e-07      -3.551345110112e-08      -7.604254673482e-14       5.452419757643e-01       9.076688875737e-01 
       1.239322818632e+00       4.991312255448e+00       1.020602642606e+04       4.622119054659e-04       3.941653119474e+03       1.760198702339e+03       8.826633773570e+03       1.114637985498e+03       6.919040842034e-11       2.796553454089e-08       1.500648015382e-07       3.018681055277e-08       5.305676169383e-09      -1.011558628301e+00       4.783234470730e-11       2.136398455544e-07       2.136398455544e-07      -3.551480547650e-08      -7.102603858189e-14       5.505799317807e-01       9.050423867310e-01 
       1.215381286275e+00       5.067672823755e+00       1.025817263574e+04       4.560564674347e-04       3.889506909786e+03       1.755682840639e+03       8.616740820779e+03       1.116359713285e+03       6.627855070025e-11       2.707811677075e-08       1.453028624677e-07       3.018681055277e-08       5.307613812336e-09      -1.011083997719e+00       4.581933473401e-11       2.079875014890e-07       2.079875014890e-07      -3.551588798268e-08      -6.611999353354e-14       5.559542593787e-01       9.023516953669e-01 
       1.191695722807e+00       5.145061189908e+00       1.031045570545e+04       4.500161673244e-04       3.837223840080e+03       1.750801354472e+03       8.410027077756e+03       1.118076737090e+03       6.348923764459e-11       2.621885903086e-08       1.406920318749e-07       3.018681055277e-08       5.309469115537e-09      -1.010588834086e+00       4.389104168559e-11       2.025145508534e-07       2.025145508534e-07      -3.551670732942e-08      -6.132852999501e-14       5.613646147748e-01       8.995958786158e-01 
       1.168263391556e+00       5.223485347114e+00       1.036287209066e+04       4.440892847471e-04       3.784807454870e+03       1.745547828557e+03       8.206459448483e+03       1.119788941929e+03       6.081731199768e-11       2.538686773162e-08       1.362275147021e-07       3.018681055277e-08       5.311238628397e-09      -1.010074921871e+00       4.204390027548e-11       1.972152928272e-07       1.972152928272e-07      -3.551727242463e-08      -5.665462573749e-14       5.668106307234e-01       8.967740219622e-01 
       1.145081585113e+00       5.302953116578e+00       1.041541813616e+04       4.382741240097e-04       3.732261409368e+03       1.739915831300e+03       8.006005220063e+03       1.121496211209e+03       5.825783354541e-11       2.458127763927e-08       1.319046680513e-07       3.018681055277e-08       5.312919204339e-09      -1.009544028226e+00       4.027449526119e-11       1.920842077765e-07       1.920842077765e-07      -3.551759229836e-08      -5.210020032691e-14       5.722919160952e-01       8.938852333570e-01 
       1.122147625011e+00       5.383472137792e+00       1.046809007550e+04       4.325690135770e-04       3.679589470025e+03       1.733898917615e+03       7.808632054829e+03       1.123198426761e+03       5.580606998110e-11       2.380125097617e-08       1.277189963552e-07       3.018681055277e-08       5.314507997689e-09      -1.008997889796e+00       3.857955512965e-11       1.871159515070e-07       1.871159515070e-07      -3.551767603271e-08      -4.766620767186e-14       5.778080554742e-01       8.909286453914e-01 
       1.099458861423e+00       5.465049858759e+00       1.052088403061e+04       4.269723055392e-04       3.626795514925e+03       1.727490631784e+03       7.614307982378e+03       1.124895468883e+03       5.345748815578e-11       2.304597654947e-08       1.236661467026e-07       3.018681055277e-08       5.316002458393e-09      -1.008438201290e+00       3.695594604847e-11       1.823053496974e-07       1.823053496974e-07      -3.551753269857e-08      -4.335273468523e-14       5.833586087748e-01       8.879034175238e-01 
       1.077012672851e+00       5.547693526139e+00       1.057379601147e+04       4.214823750858e-04       3.573883534059e+03       1.720684510390e+03       7.423001391532e+03       1.126587216389e+03       5.120774569671e-11       2.231466890754e-08       1.197419043110e-07       3.018681055277e-08       5.317400324849e-09      -1.007866605773e+00       3.540066607164e-11       1.776473925080e-07       1.776473925080e-07      -3.551717129912e-08      -3.915910255345e-14       5.889431108810e-01       8.848087383546e-01 
       1.054806465823e+00       5.631410175351e+00       1.062682191608e+04       4.160976199855e-04       3.520857629447e+03       1.713474085277e+03       7.234681022231e+03       1.128273546658e+03       4.905268297863e-11       2.160656752316e-08       1.159421881439e-07       3.018681055277e-08       5.318699615136e-09      -1.007284686646e+00       3.391083958918e-11       1.731372293576e-07       1.731372293576e-07      -3.551660072045e-08      -3.508396764452e-14       5.945610713093e-01       8.816438279419e-01 
       1.032837674598e+00       5.716206620647e+00       1.067995753041e+04       4.108164600722e-04       3.467722015120e+03       1.705852886559e+03       7.049315957370e+03       1.129954335686e+03       4.698831543285e-11       2.092093600256e-08       1.122630466665e-07       3.018681055277e-08       5.319898616930e-09      -1.006693961231e+00       3.248371201027e-11       1.687701638662e-07       1.687701638662e-07      -3.551582968898e-08      -3.112541963225e-14       6.002119738972e-01       8.784079401624e-01 
       1.011103760865e+00       5.802089445186e+00       1.073319852860e+04       4.056373367378e-04       3.414481016932e+03       1.697814445667e+03       6.866875614553e+03       1.131629458148e+03       4.501082618006e-11       2.025706131962e-08       1.087006537362e-07       3.018681055277e-08       5.320995876356e-09      -1.006095875836e+00       3.111664467025e-11       1.645416489558e-07       1.645416489558e-07      -3.551486673570e-08      -2.728107494155e-14       6.058952765202e-01       8.751003651136e-01 
       9.896022134495e-01       5.889064991105e+00       1.078654047330e+04       4.005587124327e-04       3.361139072227e+03       1.689352298417e+03       6.687329737814e+03       1.133298787457e+03       4.311655897319e-11       1.961425307436e-08       1.052513046236e-07       3.018681055277e-08       5.321990186046e-09      -1.005491802207e+00       2.980710995185e-11       1.604472821057e-07       1.604472821057e-07      -3.551372016663e-08      -2.354816411156e-14       6.116104108377e-01       8.717204315167e-01 
       9.683305480275e-01       5.977139349646e+00       1.083997881620e+04       3.955790701723e-04       3.307700729327e+03       1.680459988106e+03       6.510648389267e+03       1.134962195829e+03       4.130201143725e-11       1.899184277497e-08       1.019114121600e-07       3.018681055277e-08       5.322880572588e-09      -1.004883035212e+00       2.855268661185e-11       1.564828007584e-07       1.564828007584e-07      -3.551239803928e-08      -1.992361211447e-14       6.173567820711e-01       8.682675091510e-01 
       9.472863068348e-01       6.066318351332e+00       1.089350889869e+04       3.906969130534e-04       3.254170646844e+03       1.671131068617e+03       6.336801940704e+03       1.136619554360e+03       3.956382859364e-11       1.838918314258e-08       9.867750300663e-08       3.018681055277e-08       5.323666283605e-09      -1.004270791630e+00       2.735105530429e-11       1.526440778695e-07       1.526440778695e-07      -3.551090814448e-08      -1.640411105316e-14       6.231337688156e-01       8.647410113042e-01 
       9.264670583841e-01       6.156607556230e+00       1.094712595272e+04       3.859107637772e-04       3.200553592813e+03       1.661359107535e+03       6.165761065148e+03       1.138270733096e+03       3.789879665703e-11       1.780564743811e-08       9.554621404260e-08       3.018681055277e-08       5.324346774640e-09      -1.003656209913e+00       2.619999429224e-11       1.489271175991e-07       1.489271175991e-07      -3.550925799322e-08      -1.298618498508e-14       6.289407228889e-01       8.611403972264e-01 
       9.058703971846e-01       6.248012244326e+00       1.100082510189e+04       3.812191641815e-04       3.146854443643e+03       1.651137689264e+03       5.997496728388e+03       1.139915601111e+03       3.630383709330e-11       1.724062881054e-08       9.251428886746e-08       3.018681055277e-08       5.324921696001e-09      -1.003040350780e+00       2.509737533988e-11       1.453280511392e-07       1.453280511392e-07      -3.550745480779e-08      -9.666246884863e-15       6.347769692144e-01       8.574651745767e-01 
       8.854939434631e-01       6.340537406016e+00       1.105460136264e+04       3.766206747825e-04       3.093078182894e+03       1.640460418140e+03       5.831980180504e+03       1.141554026594e+03       3.477600092753e-11       1.669353966578e-08       8.957857441463e-08       3.018681055277e-08       5.325390879717e-09      -1.002424198513e+00       2.404115977755e-11       1.418431326736e-07       1.418431326736e-07      -3.550550551691e-08      -6.440647966383e-15       6.406418057424e-01       8.537149018544e-01 
       8.653353428899e-01       6.434187732786e+00       1.110844964570e+04       3.721138743254e-04       3.039229899832e+03       1.629320921526e+03       5.669182947324e+03       1.143185876935e+03       3.331246329151e-11       1.616381105558e-08       8.673601767240e-08       3.018681055277e-08       5.325754326687e-09      -1.001808662847e+00       2.302939473241e-11       1.384687354655e-07       1.384687354655e-07      -3.550341675410e-08      -3.305719741971e-15       6.465345034163e-01       8.498891908105e-01 
       8.453922663063e-01       6.528967608033e+00       1.116236475770e+04       3.676973593451e-04       2.985314787828e+03       1.617712852890e+03       5.509076821948e+03       1.144811018815e+03       3.191051820078e-11       1.565089208587e-08       8.398366250890e-08       3.018681055277e-08       5.326012194078e-09      -1.001194581324e+00       2.206020951771e-11       1.352013480693e-07       1.352013480693e-07      -3.550119485898e-08      -2.578093076629e-16       6.524543061744e-01       8.459877088250e-01 
       8.256624094556e-01       6.624881098184e+00       1.121634140308e+04       3.633697437370e-04       2.931338142449e+03       1.605629894808e+03       5.351633856072e+03       1.146429318302e+03       3.056757355142e-11       1.515424934389e-08       8.131864659787e-08       3.018681055277e-08       5.326164783220e-09      -1.000582722028e+00       2.113181217395e-11       1.320375706635e-07       1.320375706635e-07      -3.549884588096e-08       2.706691585167e-15       6.584004310157e-01       8.420101812470e-01 
       8.061434927170e-01       6.721931943991e+00       1.127037418608e+04       3.591296583388e-04       2.877305359449e+03       1.593065761968e+03       5.196826351529e+03       1.148040640954e+03       2.928114632744e-11       1.467336634338e-08       7.873819844198e-08       3.018681055277e-08       5.326212527912e-09      -9.999737865970e-01       2.024248615575e-11       1.289741114985e-07       1.289741114985e-07      -3.549637558504e-08       5.591323071573e-15       6.643720680923e-01       8.379563936777e-01 
       7.868332608418e-01       6.820123552111e+00       1.132445761300e+04       3.549757505228e-04       2.823221932528e+03       1.580014204122e+03       5.044626851780e+03       1.149644851920e+03       2.804885800983e-11       1.420774298753e-08       7.623963449055e-08       3.018681055277e-08       5.326155983218e-09      -9.993684134402e-01       1.939058715801e-11       1.260077834592e-07       1.260077834592e-07      -3.549378945907e-08       8.399538715060e-15       6.703683808538e-01       8.338261941912e-01 
       7.677294826933e-01       6.919458986987e+00       1.137858609466e+04       3.509066838001e-04       2.769093450868e+03       1.566469008962e+03       4.895008133433e+03       1.151241816047e+03       2.686843017886e-11       1.375689504889e-08       7.382035634885e-08       3.018681055277e-08       5.325995814784e-09      -9.987671810811e-01       1.857454007573e-11       1.231355007356e-07       1.231355007356e-07      -3.549109272240e-08       1.113469144432e-14       6.763885062425e-01       8.296194954830e-01 
